CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15752885,Nnonso,529,France,Male,42.0,1,157498.9,1,yes,yes,82276.62,no
15674932,Cameron,757,Spain,Female,44.0,9,0.0,2,yes,no,177528.92,no
15743828,Stevens,691,France,Male,41.0,2,0.0,1,yes,yes,56850.92,yes
15642022,Zito,621,Spain,Male,34.0,8,0.0,1,no,no,47972.65,no
15746461,Taylor,709,Spain,Male,35.0,2,0.0,2,yes,no,104982.39,no
15809991,Ferrari,756,Spain,Male,19.0,4,130274.22,1,yes,yes,133535.29,no
15787322,Yeh,788,France,Female,41.0,6,0.0,1,yes,yes,25571.37,no
15575498,Gould,705,France,Female,39.0,5,149379.66,2,yes,no,96075.55,no
15691387,Agafonova,483,France,Male,29.0,9,0.0,1,yes,yes,81634.45,no
15765457,Fowler,719,Spain,Male,35.0,1,100829.94,1,yes,yes,165008.97,no
15666173,Chidumaga,793,Germany,Female,32.0,1,96408.98,1,yes,yes,138191.81,no
15627377,Sabbatini,593,France,Male,41.0,6,0.0,2,yes,yes,99136.49,no
15656683,Johnson,551,France,Male,52.0,1,0.0,1,no,no,63584.55,yes
15679810,Chapman,690,France,Male,39.0,6,0.0,2,yes,no,160532.88,no
15606310,Birk,823,France,Male,71.0,5,149105.08,1,no,yes,162683.06,no
15756871,Capon,512,Spain,Male,39.0,3,0.0,1,yes,no,134878.19,no
15610002,Chidubem,802,Spain,Male,41.0,5,0.0,2,yes,yes,134626.3,no
15567802,Childs,450,Spain,Female,34.0,2,0.0,2,yes,no,175480.93,no
15745452,Sun,651,Germany,Male,41.0,1,90218.11,1,yes,no,174337.68,no
15617252,Lung,697,France,Female,33.0,1,87347.7,1,yes,no,172524.51,no
15753248,Tao,611,France,Male,28.0,2,0.0,2,no,no,25395.83,no
15610755,Napolitano,643,France,Female,33.0,0,137811.75,1,yes,yes,184856.89,no
15662238,Davis,822,France,Male,37.0,3,105563.0,1,yes,no,182624.93,no
15799186,Sagese,632,France,Male,38.0,4,0.0,2,no,no,192505.62,no
15686941,Hutchinson,575,Spain,Female,26.0,7,0.0,2,yes,no,112507.63,no
15601172,Nelson,672,France,Male,31.0,6,91125.75,1,yes,no,177295.92,no
15723858,Schiavone,517,Spain,Male,39.0,3,0.0,2,no,yes,12465.51,no
15615896,Chienezie,621,Spain,Male,39.0,8,0.0,2,yes,no,36122.96,no
15737647,Obioma,775,Germany,Female,77.0,6,135120.56,1,yes,no,37836.64,no
15582841,Butusov,600,France,Male,29.0,8,0.0,2,no,yes,34747.43,no
15760090,Pisano,640,France,Male,28.0,7,0.0,2,yes,yes,131097.9,no
15588587,Stetson,752,France,Female,36.0,1,86837.95,1,yes,yes,105280.55,no
15683157,,613,France,,,4,,1,,yes,,no
15694209,Fanucci,484,France,Female,32.0,3,0.0,2,yes,yes,139390.99,no
15655875,Thao,511,France,Female,33.0,3,0.0,2,yes,no,132436.71,no
15805704,Murphy,745,France,Female,32.0,2,0.0,4,no,yes,179705.13,yes
15744789,McConnell,786,Spain,Female,32.0,6,114512.59,1,yes,no,15796.66,no
15799357,Armfield,727,France,Male,35.0,5,136364.46,1,no,no,142754.71,no
15726153,Fanucci,622,France,Male,31.0,5,106260.67,1,yes,yes,2578.43,no
15713346,Panina,794,France,Male,24.0,10,146126.75,1,yes,yes,88992.05,no
15665053,Nixon,636,Spain,Male,52.0,4,111284.53,1,no,yes,32936.44,yes
15592379,Walker,741,Spain,Female,42.0,9,121056.63,2,yes,no,39122.58,no
15692599,Chiemela,687,France,Male,34.0,5,128270.56,1,yes,no,191092.62,no
15620758,Martel,660,Spain,Male,30.0,4,0.0,2,yes,no,129149.06,no
15637428,Briggs,660,France,Male,35.0,7,0.0,2,yes,no,13218.6,no
15808389,Iheatu,617,France,Female,79.0,7,0.0,1,yes,yes,160589.18,no
15807003,Jennings,762,France,Male,32.0,10,191775.65,1,yes,no,179657.83,no
15702912,Ch'en,752,Spain,Female,35.0,2,0.0,1,yes,no,44335.54,yes
15590623,Kovalyov,561,Spain,Male,34.0,4,85141.79,2,yes,yes,29217.37,no
15728078,Yeh,609,France,Male,26.0,10,126392.18,1,no,yes,43651.49,no
15708256,Chien,803,France,Male,28.0,3,0.0,2,yes,no,159654.0,no
15582335,Brown,556,France,Female,40.0,9,129860.37,1,no,no,17992.94,no
15649150,Buddicom,531,France,Female,53.0,5,127642.44,1,yes,no,141501.45,yes
15691647,McGregor,411,France,Female,35.0,2,0.0,2,yes,yes,93825.78,no
15668270,Thompson,587,Germany,Female,44.0,5,125584.17,2,yes,yes,41852.24,yes
15624820,Ross,683,Spain,Male,56.0,7,50911.21,3,no,no,97629.31,yes
15736254,Ch'ang,654,France,Male,29.0,2,91955.61,1,yes,no,37065.66,no
15720814,Warren,670,Germany,Female,36.0,2,84266.44,2,no,no,38614.69,no
15642997,Uspenskaya,655,France,Female,36.0,2,147149.59,1,yes,yes,87816.86,no
15693200,King,752,France,Female,36.0,7,0.0,2,yes,no,184866.86,no
15624596,Trentini,534,France,Female,23.0,5,104822.45,1,no,yes,160176.47,no
15807167,Konovalova,635,France,Male,42.0,1,146766.72,2,no,yes,164357.1,no
15660301,Dellucci,491,Germany,Male,70.0,6,148745.92,2,yes,yes,17818.33,no
15593094,Goddard,516,France,Male,27.0,9,0.0,1,yes,no,142680.64,yes
15618239,Neumann,530,France,Female,48.0,0,0.0,1,yes,no,85081.09,no
15574137,Ch'in,687,Spain,Male,35.0,3,0.0,2,yes,yes,176450.19,no
15614740,Walters,684,France,Female,41.0,6,135203.81,2,yes,yes,121967.88,no
15574071,Muravyova,706,Germany,Male,23.0,2,93301.97,2,no,yes,127187.04,no
15671148,Barry,490,Germany,Male,33.0,5,96341.0,2,no,no,108313.34,no
15721921,Woolnough,796,France,Male,44.0,8,165326.2,1,yes,yes,57205.55,no
15717995,Keen,849,France,Male,27.0,0,0.0,2,no,yes,157891.86,no
15632050,Liebe,779,France,Female,41.0,10,99786.2,1,yes,no,86927.53,no
15647111,White,794,Spain,Female,22.0,4,114440.24,1,yes,yes,107753.07,no
15759991,Hunter,748,Spain,Male,36.0,4,141573.55,1,yes,no,82158.14,no
15790204,Myers,663,Spain,Female,22.0,9,0.0,1,yes,no,29135.89,yes
15686780,Rogova,645,Spain,Female,55.0,1,133676.65,1,no,yes,17095.49,no
15640491,Raff,464,France,Female,33.0,10,147493.7,2,yes,no,100447.53,no
15783225,Cocci,737,France,Male,54.0,9,0.0,1,yes,no,83470.4,yes
15734438,Kanayochukwu,590,France,Female,29.0,4,0.0,2,yes,no,121846.81,no
15688760,Obialo,522,Germany,Female,37.0,3,95022.57,1,yes,yes,129107.59,no
15768124,Liu,648,France,Female,34.0,3,0.0,1,yes,no,54726.43,no
15661330,Gilbert,754,France,Male,37.0,6,0.0,1,yes,yes,116141.72,no
15781272,Coles,669,France,Male,50.0,4,149713.61,3,yes,yes,124872.42,yes
15573888,Ponomaryov,648,Germany,Female,43.0,1,107963.38,1,no,no,186438.86,yes
15575858,Bergamaschi,763,France,Male,40.0,3,0.0,2,yes,no,134281.11,no
15645937,Guerin,790,Spain,Male,32.0,3,0.0,1,yes,no,91044.47,no
15702337,Sinclair,581,France,Male,37.0,7,0.0,2,yes,yes,74320.75,no
15764537,Dominguez,703,France,Male,43.0,8,0.0,2,yes,no,9704.66,no
15619616,Costa,571,France,Female,33.0,9,102017.25,2,no,no,128600.49,no
15585133,Wei,657,Spain,Female,27.0,8,0.0,2,no,no,6468.24,no
15573971,Mills,737,France,Male,44.0,7,0.0,2,no,no,57898.58,no
15579433,Pugh,793,Spain,Male,29.0,8,96674.55,2,no,no,192120.66,no
15777045,Price,783,Spain,Female,44.0,3,81811.71,1,yes,no,164213.53,yes
15611580,Wood,751,Spain,Male,33.0,4,79281.61,1,yes,no,117547.76,no
15614778,Robertson,579,France,Male,31.0,6,0.0,2,yes,no,26149.25,no
15771750,Sawtell,655,Germany,Female,36.0,10,122314.39,1,yes,no,9181.66,no
15593280,Yuryeva,614,Germany,Male,43.0,8,140733.74,1,yes,yes,166588.76,no
15569274,Pisano,678,Germany,Male,49.0,2,116933.11,1,yes,no,195053.58,yes
15654408,Kharitonova,562,Spain,Male,41.0,5,165445.04,2,yes,no,85787.31,no
15657468,Simmons,711,Germany,Female,53.0,5,123805.03,1,yes,no,102428.51,no
15614213,Muramats,620,France,Male,37.0,0,107548.94,1,yes,no,71175.94,no
15589869,Tang,437,France,Male,49.0,9,111634.29,2,no,yes,166440.32,no
15693205,Peng,691,Germany,Female,41.0,8,109153.96,3,yes,yes,148848.76,yes
15797113,Bevan,552,Spain,Female,34.0,4,0.0,2,yes,no,140286.69,no
15676958,Zito,765,Germany,Male,34.0,5,86055.17,2,yes,yes,104220.5,no
15739592,Sokolov,707,Germany,Female,51.0,10,98438.23,1,no,no,70778.63,yes
15656263,Teng,764,Spain,Male,29.0,5,0.0,2,yes,no,65868.28,no
15636872,Amadi,585,France,Female,32.0,8,144705.87,2,no,no,171482.56,no
15589435,Davide,784,France,Male,31.0,7,0.0,2,yes,yes,143204.41,no
15640464,Parkes,605,France,Male,41.0,5,91612.91,1,yes,yes,28427.84,no
15723851,Mazzanti,699,Spain,Male,40.0,2,0.0,1,yes,no,78387.32,no
15722122,Findlay,544,France,Female,40.0,7,0.0,1,no,yes,161076.92,no
15696852,Hsu,803,France,Female,32.0,9,192122.84,1,yes,yes,54277.45,yes
15634936,Chukwukadibia,735,France,Male,41.0,7,179904.0,1,yes,yes,137180.95,no
15575935,Baxter,673,France,Male,59.0,0,178058.06,2,no,yes,21063.71,yes
15634491,Kung,652,France,Male,30.0,2,176166.56,2,yes,yes,152210.81,no
15628530,,694,France,Male,,3,,2,no,no,88890.75,no
15678720,Evans,741,France,Female,44.0,7,0.0,2,yes,yes,190534.76,no
15627999,Kung,590,Spain,Male,30.0,3,0.0,2,yes,no,83090.35,no
15571244,Tung,809,Spain,Female,33.0,3,0.0,2,no,yes,141426.78,no
15739931,Yuan,523,France,Male,34.0,2,161588.89,1,yes,yes,51358.66,no
15806256,Jackson,540,France,Male,48.0,2,109349.29,1,yes,no,88703.04,yes
15787258,Ross,596,Spain,Female,29.0,6,0.0,2,yes,no,116696.77,no
15706463,Yang,597,France,Female,36.0,9,0.0,2,yes,yes,7156.09,no
15691004,Yu,407,Spain,Male,37.0,1,0.0,1,yes,yes,49161.12,yes
15792228,Onwumelu,748,France,Male,60.0,0,152335.7,1,yes,no,126743.33,yes
15733447,Gay,562,France,Female,51.0,1,124662.54,1,yes,yes,65390.46,yes
15679062,Morrison,734,Germany,Female,47.0,10,91522.04,2,yes,yes,138835.91,no
15594409,Belov,710,France,Male,45.0,1,0.0,2,yes,yes,36154.66,no
15613816,Mao,539,Spain,Female,39.0,6,62052.28,1,no,yes,59755.14,no
15681991,Walsh,542,France,Male,32.0,7,107871.72,1,yes,no,125302.64,no
15796074,Bruno,717,France,Female,36.0,2,99472.76,2,yes,no,94274.72,yes
15625941,Gray,682,Spain,Female,50.0,10,128039.01,1,yes,yes,102260.16,no
15615016,Maurer,515,France,Male,33.0,2,0.0,2,yes,yes,136028.97,no
15748414,Chiang,526,Spain,Female,33.0,8,114634.63,2,yes,no,110114.38,yes
15751203,Cattaneo,702,France,Male,26.0,5,56738.47,2,yes,yes,100442.22,yes
15662658,Grieve,651,Germany,Male,34.0,2,90355.12,2,no,no,193597.94,no
15574868,Lowell,792,Germany,Male,36.0,5,115725.24,2,no,no,1871.25,no
15790282,Trentino,817,Germany,Male,58.0,3,114327.59,2,yes,yes,42831.11,no
15762927,Sung,674,Germany,Female,36.0,6,100762.64,1,yes,no,182156.86,no
15803456,Yen,641,France,Female,40.0,9,0.0,1,no,no,151648.66,yes
15771857,Philipp,513,Spain,Male,39.0,7,89039.9,2,yes,yes,146738.83,no
15700601,Dynon,561,France,Male,34.0,1,78829.53,1,yes,yes,12148.2,no
15569670,Alexeyeva,627,Germany,Male,30.0,6,112372.96,1,yes,yes,118029.09,no
15772341,Hs?eh,682,Germany,Male,81.0,6,122029.15,1,yes,yes,50783.88,no
15661548,Ferri,683,France,Female,29.0,0,157829.12,1,no,no,129891.66,no
15787597,Hsu,420,Germany,Female,31.0,1,108377.75,2,yes,yes,9904.63,no
15806913,Bishop,670,France,Female,54.0,2,95507.12,1,yes,yes,63213.31,no
15804862,Toscani,505,Germany,Male,43.0,6,127146.68,1,no,no,137565.87,no
15792986,T'ao,580,Germany,Male,24.0,1,133811.78,1,yes,no,17185.95,yes
15625632,Philip,577,France,Male,36.0,3,121092.47,2,no,yes,143783.46,no
15727703,Li Fonti,773,Germany,Male,34.0,10,126979.75,1,no,no,36823.28,no
15606273,Rene,616,France,Male,37.0,5,144235.73,2,no,no,154957.66,yes
15799652,Daigle,763,France,Female,38.0,0,152582.2,2,no,no,31892.82,no
15715047,Joshua,640,Spain,Male,43.0,9,172478.15,1,yes,no,191084.4,yes
15784687,Simmons,592,France,Male,36.0,1,126477.42,1,no,no,179718.17,no
15615322,Jamieson,528,Spain,Male,43.0,7,97473.87,2,yes,yes,159823.16,no
15722072,Hou,630,France,Male,53.0,5,138053.67,1,no,yes,114110.97,no
15646784,Cochran,529,France,Female,31.0,2,164003.05,2,yes,yes,60993.23,no
15644692,Bibb,546,France,Female,47.0,8,0.0,1,yes,yes,66408.01,yes
15670354,,753,France,,,6,,2,,yes,,
15716357,Corran,772,Spain,Female,39.0,4,122486.11,2,yes,yes,140709.25,no
15786717,,567,France,,,1,,2,,no,,
15771383,Loggia,628,Germany,Female,45.0,6,53667.44,1,yes,no,115022.94,no
15649793,Lovely,658,France,Male,20.0,7,0.0,2,no,no,187638.34,no
15731543,Becker,679,Spain,Male,58.0,9,109327.65,1,yes,yes,3829.13,no
15684516,Plascencia,629,Spain,Male,34.0,1,121151.05,1,no,no,119357.93,no
15677249,Somadina,731,Spain,Male,42.0,9,101043.63,1,yes,yes,192175.52,no
15581525,Walker,775,Germany,Male,33.0,3,83501.66,2,yes,no,128841.31,no
15628420,Alekseeva,660,Spain,Male,33.0,2,80462.24,1,no,no,150422.35,no
15600478,Watson,752,France,Male,39.0,3,0.0,1,yes,no,188187.05,no
15594502,Zotov,655,France,Male,37.0,6,109093.41,2,yes,no,1775.52,no
15784361,Williamson,543,Spain,Female,46.0,5,140355.6,1,yes,yes,85086.78,no
15767626,Carpenter,811,France,Male,42.0,10,0.0,2,yes,yes,3797.79,no
15632521,Cattaneo,689,Germany,Male,45.0,0,130170.82,2,yes,no,150856.38,no
15665088,Gordon,531,France,Female,42.0,2,0.0,2,no,yes,90537.47,no
15652084,Boni,515,France,Male,40.0,0,109542.29,1,yes,yes,166370.81,no
15574761,Lynch,466,France,Female,41.0,3,33563.95,2,yes,no,178994.13,yes
15729515,McCarthy,782,France,Male,36.0,1,148795.17,2,yes,yes,195681.43,no
15682070,Davies,611,France,Male,64.0,9,0.0,2,yes,yes,53277.15,no
15743817,Hargreaves,621,Germany,Male,40.0,8,174126.75,3,yes,no,172490.78,yes
15572158,Blackburn,604,Spain,Male,41.0,3,0.0,1,no,no,11819.84,no
15584477,K?,655,Spain,Female,35.0,1,106405.03,1,yes,yes,82900.25,no
15614893,Meng,689,Spain,Male,38.0,2,0.0,1,yes,yes,82709.8,no
15665963,Cattaneo,681,Spain,Male,30.0,2,128393.29,1,yes,yes,180593.45,no
15612524,Hunt,643,Germany,Male,41.0,2,127841.52,1,yes,no,172363.41,no
15596962,Owens,617,France,Female,24.0,4,137295.19,2,yes,yes,91195.12,no
15744942,Steele,638,Spain,Female,55.0,2,155828.22,1,no,yes,108987.25,yes
15573278,Kennedy,743,France,Male,39.0,6,0.0,2,yes,no,44265.28,no
15717056,Pan,828,Germany,Female,25.0,7,144351.86,1,yes,no,116613.26,no
15795881,Alexander,776,Spain,Male,35.0,8,106365.29,1,yes,yes,148527.56,no
15758939,Bray,540,Germany,Male,35.0,7,127801.88,1,no,yes,84239.46,no
15792250,Nnabuife,616,Germany,Female,45.0,4,122793.96,1,yes,yes,62002.04,no
15740406,Padovesi,628,Germany,Male,38.0,10,113525.84,1,yes,no,46044.48,yes
15768137,Bray,667,Spain,Female,23.0,6,136100.69,2,no,no,169669.33,yes
15569120,Lucas,615,France,Male,30.0,7,0.0,2,yes,yes,156346.84,no
15723721,Tinline,543,France,Male,30.0,4,140916.81,1,yes,no,157711.18,no
15777122,Esomchi,553,France,Female,31.0,4,0.0,2,yes,yes,89087.4,no
15742681,Liao,554,Germany,Male,26.0,4,121365.39,1,yes,yes,8742.36,no
15582090,Iroawuchi,684,Spain,Female,36.0,4,0.0,1,yes,no,117038.96,no
15711254,Retana,452,France,Female,35.0,7,0.0,2,yes,no,164241.67,no
15775067,Fang,606,France,Male,47.0,3,93578.68,2,no,yes,137720.56,yes
15602851,Ozioma,629,France,Male,40.0,9,0.0,1,yes,no,106.67,no
15802857,Robson,659,Spain,Female,33.0,8,115409.6,1,no,yes,1539.21,no
15701175,Bruno,493,France,Female,33.0,8,90791.69,1,yes,yes,59659.53,no
15783019,Price,794,France,Female,62.0,9,123681.32,3,yes,no,173586.63,yes
15728912,,554,France,,,6,,1,,no,,no
15585580,Chang,796,Germany,Female,52.0,9,167194.36,1,yes,yes,62808.93,yes
15583480,Morgan,807,France,Female,36.0,4,0.0,2,no,yes,147007.33,no
15620341,Nwebube,500,Germany,Male,44.0,9,160838.13,2,yes,no,196261.64,no
15613886,Trevisan,722,Spain,Male,43.0,1,0.0,1,yes,no,44560.17,yes
15792916,Ositadimma,559,Spain,Female,40.0,7,144470.77,1,yes,yes,18917.95,no
15710408,Cunningham,584,Spain,Female,38.0,3,0.0,2,yes,yes,4525.4,no
15598695,Fields,834,Germany,Female,68.0,9,130169.27,2,no,yes,93112.2,no
15649354,Johnston,754,Spain,Male,35.0,4,0.0,2,yes,yes,9658.41,no
15737556,Vasilyev,590,France,Male,43.0,7,81076.8,2,yes,yes,182627.25,yes
15671610,Hooper,740,France,Male,36.0,7,0.0,1,yes,yes,13177.4,no
15625092,Colombo,502,Germany,Female,57.0,3,101465.31,1,yes,no,43568.31,yes
15741032,Tsao,733,France,Male,48.0,5,0.0,1,no,yes,117830.57,no
15750014,Chikere,755,Germany,Female,37.0,0,113865.23,2,yes,yes,117396.25,no
15784761,Ballard,554,Spain,Female,46.0,7,87603.35,3,no,yes,96929.24,yes
15768359,Akhtar,534,France,Male,36.0,4,120037.96,1,yes,no,36275.94,no
15805769,O'Loughlin,656,Spain,Male,33.0,4,0.0,2,yes,no,116706.0,no
15719508,Davis,575,Germany,Male,49.0,7,121205.15,4,yes,yes,168080.53,yes
15609011,Barry,480,Spain,Male,47.0,8,75408.33,1,yes,no,25887.89,yes
15703106,K'ung,575,France,Male,40.0,5,0.0,2,yes,yes,122488.59,no
15626795,Gorman,672,France,Female,40.0,3,0.0,1,yes,no,113171.61,yes
15773731,John,758,Spain,Female,35.0,5,0.0,2,no,no,100365.51,no
15756196,Tsou,682,France,Male,50.0,6,121818.84,2,no,yes,124151.37,no
15687903,Okonkwo,501,France,Female,29.0,8,0.0,2,yes,no,112664.24,no
15777599,Esposito,746,Germany,Male,34.0,6,141806.0,2,yes,yes,183494.87,no
15754577,Boni,556,France,Female,51.0,8,61354.14,1,yes,no,198810.65,yes
15584113,,823,Germany,Female,,4,,1,no,yes,131259.6,yes
15669589,Page,491,Germany,Female,68.0,1,95039.12,1,no,yes,116471.14,yes
15632793,Wilkinson,638,France,Female,29.0,9,103417.74,1,yes,yes,15336.4,no
15711130,Tseng,734,France,Male,45.0,2,0.0,2,yes,no,99593.28,no
15615254,Clark,555,France,Male,40.0,10,43028.77,1,yes,no,170514.21,no
15720583,Finch,745,Germany,Female,44.0,0,119638.21,1,yes,yes,34265.08,yes
15780432,Shen,728,France,Male,37.0,3,122689.51,2,no,no,106977.53,yes
15673223,Hou,626,France,Male,44.0,10,0.0,2,no,no,164287.86,no
15807989,Wall,681,Germany,Male,37.0,8,73179.34,2,yes,yes,25292.53,no
15761168,Manna,478,France,Female,38.0,4,171913.87,1,yes,no,51820.87,yes
15651272,Reyes,709,France,Male,38.0,5,0.0,2,yes,yes,81452.29,no
15812832,Jideofor,562,Germany,Male,33.0,8,92659.2,2,yes,no,1354.25,no
15680517,Sal,769,Germany,Female,34.0,7,137239.17,1,yes,yes,71379.92,yes
15750569,Iweobiegbunam,684,Germany,Female,46.0,3,102955.14,2,yes,no,154137.33,no
15690743,Shao,536,France,Female,61.0,8,65190.29,1,yes,yes,64308.49,yes
15627741,Heath,631,Germany,Female,29.0,2,96863.52,2,yes,yes,31613.35,no
15712121,Chidimma,657,Spain,Male,34.0,5,154983.98,1,yes,no,27738.01,no
15805429,Murray,699,Germany,Male,59.0,3,106819.65,1,no,yes,163570.25,no
15814923,Sullivan,606,Spain,Male,38.0,7,128578.52,1,yes,yes,193878.51,no
15589230,Wu,612,France,Female,63.0,2,126473.33,1,no,yes,147545.65,no
15775490,Downie,660,France,Female,38.0,5,110570.78,2,yes,no,195906.59,no
15749727,Chukwufumnanya,829,Spain,Male,50.0,7,0.0,2,no,yes,178458.86,no
15619238,Allan,567,Spain,Male,29.0,8,0.0,2,yes,no,156125.72,no
15593468,Findlay,850,France,Female,33.0,3,0.0,2,yes,yes,11159.19,no
15718454,Ch'eng,712,Spain,Female,44.0,2,0.0,2,no,no,45738.94,no
15789498,Miller,562,France,Male,30.0,3,111099.79,2,no,no,140650.19,no
15744691,Tsai,755,France,Female,29.0,3,0.0,3,yes,no,4733.94,no
15708289,Graham,793,Spain,Male,25.0,3,100913.57,1,no,no,10579.72,no
15790412,Norton,471,Spain,Male,26.0,8,0.0,2,yes,yes,179655.87,no
15741416,Yegorov,707,France,Male,42.0,2,16893.59,1,yes,yes,77502.56,no
15598894,Holt,784,Spain,Male,38.0,10,122267.85,1,no,no,145759.93,no
15663294,Kao,703,France,Male,32.0,1,125685.79,1,yes,yes,56246.72,no
15572728,Ross,704,Spain,Male,36.0,8,127397.34,1,yes,no,151335.24,no
15706729,Hsiao,662,France,Male,38.0,0,105271.56,1,no,yes,179833.45,no
15674433,Allan,636,Germany,Female,28.0,2,115265.14,1,no,no,191627.85,no
15641170,Liang,640,Spain,Male,36.0,4,0.0,1,no,no,173016.46,no
15806284,Briggs,739,Spain,Male,31.0,1,0.0,2,yes,yes,58469.75,no
15690958,Cantrell,767,Germany,Male,23.0,2,139542.82,1,no,yes,28038.28,no
15606386,Wang,753,Germany,Female,46.0,3,111512.75,3,yes,no,159576.75,yes
15682322,Aksenov,714,France,Male,37.0,9,148466.93,2,no,yes,151280.96,no
15579915,Glennon,707,France,Male,29.0,4,0.0,2,yes,no,139953.94,no
15681928,Yancy,577,France,Female,35.0,4,108155.49,1,yes,no,105407.79,no
15734005,Mazzi,633,France,Female,42.0,1,0.0,2,yes,no,56865.62,no
15650432,Liu,849,Germany,Male,41.0,10,84622.13,1,yes,yes,198072.16,no
15592578,Nucci,614,Spain,Female,41.0,7,146997.64,2,no,no,137791.18,no
15671243,Y?,558,France,Female,47.0,9,0.0,2,yes,no,103787.28,no
15775709,Nucci,832,France,Female,27.0,10,98590.25,1,yes,no,30912.89,no
15702631,Tang,567,France,Female,26.0,2,0.0,2,yes,yes,78651.55,no
15602282,Kao,587,Germany,Female,45.0,8,134980.74,1,yes,yes,123309.57,yes
15717879,Chen,712,Spain,Female,79.0,5,108078.56,1,yes,yes,174118.93,no
15740878,Yao,655,Spain,Female,29.0,9,0.0,2,no,yes,85736.26,no
15794468,Tsou,641,France,Female,42.0,6,0.0,2,no,no,121138.77,no
15773277,Barnes,676,France,Male,35.0,5,106836.67,2,yes,no,84199.78,no
15572657,H?,472,France,Male,29.0,8,102490.27,1,no,yes,181224.56,no
15800295,Cruz,644,Germany,Male,34.0,9,112746.54,2,no,no,141230.07,no
15672397,Smith,598,France,Male,38.0,0,125487.89,1,no,no,158111.71,no
15684921,Onuchukwu,792,Spain,Male,25.0,8,142862.21,1,yes,yes,130639.01,no
15720676,Bukowski,700,France,Female,37.0,7,0.0,2,yes,no,17040.82,no
15731829,Simmons,616,France,Male,34.0,10,0.0,2,yes,no,25662.27,no
15732672,Stewart,743,Spain,Male,35.0,6,79388.33,1,yes,yes,193360.69,no
15692406,Gow,427,France,Male,37.0,5,0.0,2,yes,yes,121485.1,no
15764405,Williams,731,France,Male,29.0,10,0.0,2,yes,yes,162452.65,no
15757537,Francis,610,France,Female,31.0,6,107784.65,1,yes,yes,141137.53,no
15793307,Calabresi,724,Spain,Female,41.0,4,142880.28,3,no,no,185541.2,yes
15660679,Chimaobim,653,Spain,Female,38.0,9,149571.94,1,yes,no,118383.18,no
15666856,Chikwendu,774,France,Male,49.0,1,142767.39,1,yes,yes,8214.41,no
15687372,Padovesi,547,Germany,Male,49.0,8,121537.71,2,yes,no,46521.45,yes
15667289,Henderson,719,Spain,Male,50.0,2,0.0,2,no,no,10772.13,no
15624641,Kharlamova,740,Spain,Male,43.0,9,0.0,1,yes,no,199290.68,yes
15734610,Onio,543,France,Male,42.0,4,89838.71,3,yes,no,85983.54,yes
15631882,Yeh,688,,Male,45.0,9,103399.87,1,no,no,129870.93,no
15642709,Feng,474,France,Female,30.0,9,0.0,2,no,no,63158.22,no
15811026,Norman,505,,Male,43.0,5,136855.94,2,yes,no,171070.52,no
15596303,White,688,,Female,39.0,0,0.0,2,yes,no,53222.15,yes
15787255,Manfrin,650,Germany,Female,55.0,2,140891.46,3,yes,yes,179834.45,yes
15617166,Ritchie,610,France,Male,37.0,0,0.0,1,yes,no,114514.64,no
15742442,Udegbulam,705,Spain,Female,46.0,5,89364.91,1,no,yes,139162.15,no
15758692,Kao,669,,Female,29.0,7,146011.4,1,no,no,50249.16,no
15568238,Diaz,650,,Male,20.0,8,0.0,2,yes,yes,113469.65,no
15730353,Olisaemeka,550,Germany,Male,29.0,9,145294.08,2,yes,no,147484.13,no
15731555,Ross-Watt,595,Germany,Female,45.0,9,106000.12,1,no,no,191448.96,yes
15582404,Miller,572,,Female,26.0,5,0.0,2,yes,no,119381.41,no
15721462,Shubin,622,Spain,Female,58.0,2,0.0,2,yes,yes,33277.31,no
15632899,Nwankwo,662,,Male,20.0,9,104508.77,2,no,no,73107.53,no
15808526,Cartwright,783,Germany,Female,58.0,3,127539.3,1,yes,yes,96590.39,yes
15694349,Ngozichukwuka,714,,Male,44.0,7,0.0,1,no,yes,6923.11,no
15718465,Sadler,671,Germany,Male,51.0,3,96891.46,1,yes,no,176403.33,yes
15682995,Azuka,600,France,Female,32.0,1,78535.25,1,yes,no,64349.6,no
15584776,Shen,847,Spain,Female,37.0,9,112712.17,1,yes,no,116097.26,no
15777772,Whittaker,650,Spain,Male,55.0,9,119618.42,1,yes,yes,29861.13,no
15576156,Abazu,710,Spain,Female,28.0,6,0.0,1,yes,no,48426.98,no
15646756,Murphy,682,France,Female,33.0,8,74963.5,1,yes,yes,32770.56,no
15742886,Ford,642,France,Male,26.0,1,138023.79,2,no,yes,117060.2,no
15586135,Gratwick,536,Spain,Female,28.0,4,0.0,1,yes,yes,136197.65,no
15616152,Pai,754,France,Female,47.0,1,185513.67,1,yes,no,27438.83,no
15721460,Lorenzo,678,France,Male,60.0,8,185648.56,1,no,no,192156.54,yes
15727317,Brady,533,Germany,Female,49.0,1,102286.6,3,yes,no,69409.37,yes
15649536,Wong,741,Germany,Male,38.0,4,128015.83,1,yes,no,58440.43,no
15754929,Douglas,757,France,Male,31.0,10,39539.39,2,no,no,192519.39,no
15572051,Kennedy,721,France,Male,40.0,3,0.0,1,yes,yes,144874.67,no
15668142,Chang,700,France,Male,37.0,3,77608.46,2,yes,yes,175373.46,no
